date,camera,task,footage,timestamps
25-04-26,C4031,,GX044294.MP4,
25-04-26,C4031,,GX044295.MP4,
25-04-26,C4031,,GX044296.MP4,
25-04-26,C4031,,GX044297.MP4,
25-04-26,C4031,,GX044299.MP4,
25-04-26,C4031,,GX054295.MP4,
25-04-26,C4031,,GX054299.MP4,
25-04-26,C4090,,GX010074.MP4,
25-04-26,C4090,,GX010075.MP4,
25-04-26,C4090,,GX010076.MP4,
25-04-26,C4090,,GX010077.MP4,
25-04-26,C4090,,GX010078.MP4,
25-04-26,C4090,,GX020074.MP4,
25-04-26,C4090,,GX020075.MP4,
25-04-26,C4090,,GX020077.MP4,
25-04-26,C4090,,GX020078.MP4,
25-04-26,C4696,,GX012355.MP4,
25-04-26,C4696,,GX012356.MP4,
25-04-26,C4696,,GX012357.MP4,
25-04-26,C4696,,GX012358.MP4,
25-04-26,C4696,,GX022355.MP4,
25-04-26,C4696,,GX022356.MP4,
25-04-26,C4696,,GX022357.MP4,
25-04-26,C4696,,GX022358.MP4,
25-04-26,C4961,,GX014839.MP4,
25-04-26,C4961,,GX014840.MP4,
25-04-26,C4961,,GX014841.MP4,
25-04-26,C4961,,GX014842.MP4,
25-04-26,C4961,,GX024839.MP4,
25-04-26,C4961,,GX024840.MP4,
25-04-26,C4961,,GX024841.MP4,
25-04-26,C4961,,GX024842.MP4,
25-04-26,C4961,,GX034839.MP4,
25-04-26,C4961,,GX034840.MP4,
25-04-26,C4961,,GX034841.MP4,
25-04-26,C4961,,GX034842.MP4,
25-04-26,C4961,,GX044839.MP4,
25-04-26,C4961,,GX044840.MP4,
25-04-26,C4961,,GX044841.MP4,
25-04-26,C4961,,GX044842.MP4,
25-04-26,C4961,,GX054841.MP4,
25-04-26,C4961,,GX054842.MP4,
25-04-26,C4961,,GX064841.MP4,
25-04-26,C4961,,GX064842.MP4,
25-04-26,C4961,,GX074841.MP4,
25-04-26,C5006,,GX011369.MP4,
25-04-26,C5006,,GX011370.MP4,
25-04-26,C5006,,GX011371.MP4,
25-04-26,C5006,,GX011372.MP4,
25-04-26,C5006,,GX021369.MP4,
25-04-26,C5006,,GX021370.MP4,
25-04-26,C5006,,GX021371.MP4,
25-04-26,C5006,,GX021372.MP4,
25-04-26,C5006,,GX021373.MP4,
25-04-26,C5006,,GX031369.MP4,
25-04-26,C5006,,GX031370.MP4,
25-04-26,C5006,,GX031371.MP4,
25-04-26,C5006,,GX031372.MP4,
25-04-26,C5006,,GX041369.MP4,
25-04-26,C5006,,GX041370.MP4,
25-04-26,C5006,,GX041371.MP4,
25-04-26,C5006,,GX041372.MP4,
25-04-26,C5006,,GX051369.MP4,
25-04-26,C5006,,GX051370.MP4,
25-04-26,C5006,,GX051371.MP4,
25-04-26,C5006,,GX051372.MP4,
25-04-26,C5006,,GX061369.MP4,
25-04-26,C5006,,GX061370.MP4,
25-04-26,C5006,,GX061371.MP4,
25-04-26,C5006,,GX061372.MP4,
25-04-26,C5006,,GX071369.MP4,
25-04-26,C5006,,GX071371.MP4,
25-04-26,C5006,,GX081371.MP4,
25-04-26,C5006,,GX091371.MP4,
25-04-26,C5006,,GX101371.MP4,
25-04-26,C5223,,GX014837.MP4,
25-04-26,C5223,,GX014838.MP4,
25-04-26,C5223,,GX014839.MP4,
25-04-26,C5223,,GX014840.MP4,
25-04-26,C5223,,GX024837.MP4,
25-04-26,C5223,,GX024838.MP4,
25-04-26,C5223,,GX024839.MP4,
25-04-26,C5223,,GX024840.MP4,
25-04-26,C5223,,GX034837.MP4,
25-04-26,C5223,,GX034838.MP4,
25-04-26,C5223,,GX034839.MP4,
25-04-26,C5223,,GX034840.MP4,
25-04-26,C5223,,GX044837.MP4,
25-04-26,C5223,,GX044838.MP4,
25-04-26,C5223,,GX044839.MP4,
25-04-26,C5223,,GX054837.MP4,
25-04-26,C5223,,GX054838.MP4,
25-04-26,C5223,,GX054839.MP4,
25-04-26,C5223,,GX064838.MP4,
25-04-26,C5223,,GX064839.MP4,
25-04-26,C5523,,GX010613.MP4,
25-04-26,C5523,,GX010614.MP4,
25-04-26,C5523,,GX010615.MP4,
25-04-26,C5523,,GX010616.MP4,
25-04-26,C5523,,GX010617.MP4,
25-04-26,C5523,,GX010618.MP4,
25-04-26,C5523,,GX010619.MP4,
25-04-26,C5523,,GX020613.MP4,
25-04-26,C5523,,GX020614.MP4,
25-04-26,C5523,,GX020615.MP4,
25-04-26,C5523,,GX020616.MP4,
25-04-26,C5523,,GX020617.MP4,
25-04-26,C5523,,GX020618.MP4,
25-04-26,C5523,,GX020619.MP4,
25-04-26,C5523,,GX030613.MP4,
25-04-26,C5523,,GX030614.MP4,
25-04-26,C5523,,GX030615.MP4,
25-04-26,C5523,,GX030616.MP4,
25-04-26,C5523,,GX030617.MP4,
25-04-26,C5523,,GX030618.MP4,
25-04-26,C5523,,GX030619.MP4,
25-04-26,C5523,,GX040613.MP4,
25-04-26,C5523,,GX040614.MP4,
25-04-26,C5523,,GX040615.MP4,
25-04-26,C5523,,GX040616.MP4,
25-04-26,C5523,,GX040617.MP4,
25-04-26,C5523,,GX040618.MP4,
25-04-26,C5523,,GX040619.MP4,
25-04-26,C5523,,GX050613.MP4,
25-04-26,C5523,,GX050615.MP4,
25-04-26,C5523,,GX050618.MP4,
25-04-26,C5523,,GX050619.MP4,
25-04-26,C5523,,GX060613.MP4,
25-04-26,C5523,,GX060618.MP4,
25-04-26,C5523,,GX070618.MP4,
25-04-26,C5670,,GX010045.MP4,
25-04-26,C5670,,GX010046.MP4,
25-04-26,C5670,,GX010047.MP4,
25-04-26,C5670,,GX010048.MP4,
25-04-26,C5670,,GX020045.MP4,
25-04-26,C5670,,GX020046.MP4,
25-04-26,C5670,,GX020047.MP4,
25-04-26,C5670,,GX020048.MP4,
25-04-26,C5670,,GX030045.MP4,
25-04-26,C5670,,GX030046.MP4,
25-04-26,C5670,,GX030047.MP4,
25-04-26,C5670,,GX030048.MP4,
25-04-26,C5670,,GX040045.MP4,
25-04-26,C5670,,GX040047.MP4,
25-04-26,C5670,,GX040048.MP4,
25-04-26,C5670,,GX050047.MP4,
25-04-26,C6180,,GX010298.MP4,
25-04-26,C6180,,GX010299.MP4,
25-04-26,C6180,,GX010300.MP4,
25-04-26,C6180,,GX010301.MP4,
25-04-26,C6180,,GX010302.MP4,
25-04-26,C6180,,GX020298.MP4,
25-04-26,C6180,,GX020299.MP4,
25-04-26,C6180,,GX020300.MP4,
25-04-26,C6180,,GX020301.MP4,
25-04-26,C6180,,GX020302.MP4,
25-04-26,C6180,,GX030301.MP4,
25-04-26,C6273,,GX010117.MP4,
25-04-26,C6273,,GX010118.MP4,
25-04-26,C6273,,GX010119.MP4,
25-04-26,C6273,,GX010120.MP4,
25-04-26,C6273,,GX010121.MP4,
25-04-26,C6273,,GX020117.MP4,
25-04-26,C6273,,GX020119.MP4,
25-04-26,C6273,,GX020120.MP4,
25-04-26,C6273,,GX020121.MP4,
25-04-26,C6279,,GX014841.MP4,
25-04-26,C6279,,GX014843.MP4,
25-04-26,C6279,,GX014844.MP4,
25-04-26,C6279,,GX014845.MP4,
25-04-26,C6279,,GX024841.MP4,
25-04-26,C6279,,GX024843.MP4,
25-04-26,C6279,,GX024844.MP4,
25-04-26,C6279,,GX024845.MP4,
25-04-26,C7783,,GX010075.MP4,
25-04-26,C7783,,GX010076.MP4,
25-04-26,C7783,,GX010077.MP4,
25-04-26,C7783,,GX010078.MP4,
25-04-26,C7783,,GX020075.MP4,
25-04-26,C7783,,GX020076.MP4,
25-04-26,C7783,,GX020077.MP4,
25-04-26,C7783,,GX020078.MP4,
25-04-26,C7783,,GX030076.MP4,
25-04-26,C7783,,GX030077.MP4,
25-04-26,C7783,,GX030078.MP4,
25-04-26,C7783,,GX040077.MP4,
25-04-26,C7783,,GX040078.MP4,
25-04-26,C7783,,GX050077.MP4,
25-04-26,C7783,,GX050078.MP4,
25-04-26,C7783,,GX060078.MP4,
25-04-26,C7783,,GX070078.MP4,
25-04-26,C7997,,GX010892.MP4,
25-04-26,C7997,,GX010893.MP4,
25-04-26,C7997,,GX010894.MP4,
25-04-26,C7997,,GX010895.MP4,
25-04-26,C7997,,GX010896.MP4,
25-04-26,C7997,,GX020892.MP4,
25-04-26,C7997,,GX020893.MP4,
25-04-26,C7997,,GX020894.MP4,
25-04-26,C7997,,GX020895.MP4,
25-04-26,C7997,,GX020896.MP4,
25-04-26,C7997,,GX030892.MP4,
25-04-26,C7997,,GX030893.MP4,
25-04-26,C7997,,GX030896.MP4,
25-04-26,C7997,,GX040893.MP4,
25-04-26,C7997,,GX040896.MP4,
25-04-26,C8090,,GX010034.MP4,
25-04-26,C8090,,GX010035.MP4,
25-04-26,C8090,,GX010036.MP4,
25-04-26,C8090,,GX010037.MP4,
25-04-26,C8090,,GX020034.MP4,
25-04-26,C8090,,GX020035.MP4,
25-04-26,C8090,,GX020036.MP4,
25-04-26,C8090,,GX020037.MP4,
25-04-26,C8090,,GX030037.MP4,
25-04-26,C8090,,GX040037.MP4,
25-04-26,C8278,,GX012186.MP4,
25-04-26,C8278,,GX012187.MP4,
25-04-26,C8278,,GX012188.MP4,
25-04-26,C8278,,GX012189.MP4,
25-04-26,C8278,,GX022186.MP4,
25-04-26,C8278,,GX022187.MP4,
25-04-26,C8278,,GX022188.MP4,
25-04-26,C8610,,GX010041.MP4,
25-04-26,C8610,,GX010042.MP4,
25-04-26,C8610,,GX010043.MP4,
25-04-26,C8610,,GX010044.MP4,
25-04-26,C8610,,GX010045.MP4,
25-04-26,C8610,,GX020041.MP4,
25-04-26,C8610,,GX020042.MP4,
25-04-26,C8610,,GX020043.MP4,
25-04-26,C8610,,GX020044.MP4,
25-04-26,C8610,,GX020045.MP4,
25-04-26,C8610,,GX030041.MP4,
25-04-26,C8610,,GX030042.MP4,
25-04-26,C8610,,GX030043.MP4,
25-04-26,C8610,,GX030045.MP4,
25-04-26,C8610,,GX040042.MP4,
25-04-26,C8610,,GX040045.MP4,
25-04-26,C8610,,GX050045.MP4,
25-04-26,C8610,,GX060045.MP4,
25-04-26,C8610,,GX070045.MP4,
25-04-26,C8610,,GX080045.MP4,
25-04-26,C9225,,GX012072.MP4,
25-04-26,C9225,,GX012073.MP4,
25-04-26,C9225,,GX012074.MP4,
25-04-26,C9225,,GX012075.MP4,
25-04-26,C9225,,GX012076.MP4,
25-04-26,C9225,,GX022072.MP4,
25-04-26,C9225,,GX022073.MP4,
25-04-26,C9225,,GX022074.MP4,
25-04-26,C9225,,GX022075.MP4,
25-04-26,C9225,,GX022076.MP4,
25-04-26,C9225,,GX032072.MP4,
25-04-26,C9225,,GX032073.MP4,
25-04-26,C9225,,GX032074.MP4,
25-04-26,C9225,,GX032075.MP4,
25-04-26,C9225,,GX032076.MP4,
25-04-26,C9225,,GX042072.MP4,
25-04-26,C9225,,GX042073.MP4,
25-04-26,C9225,,GX042074.MP4,
25-04-26,C9225,,GX042075.MP4,
25-04-26,C9225,,GX042076.MP4,
25-04-26,C9225,,GX052072.MP4,
25-04-26,C9225,,GX052075.MP4,
